License,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,Enrolled in subsidized program
11000502,BLUE RIDGE MONTESSORI SCHOOL,38 SYCAMORE RD,ASHEVILLE,NC,28804,Buncombe,blueridgemontessori@yahoo.com,www.blueridgemontessori.org,Child Care Center,(828) 281-0505,No
11000627,"BUILDING BLOCKS CHILD CARE CENTER, INC.",8 WEST SIDE DRIVE,ASHEVILLE,NC,28806,Buncombe,bbccasheville@gmail.com,www.buildingblockschildcarecenter.com,Child Care Center,(828) 252-5595,Yes
11000532,CHARLES C BELL ELEMENTARY HEAD START,90 MAPLE SPRINGS,ASHEVILLE,NC,28805,Buncombe,shawn.wolff@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
1152144,CHILD CARE CENTER OF FIRST PRESBYTERIAN CHURCH,40 CHURCH STREET,ASHEVILLE,NC,28801,Buncombe,bolwell@fpcasheville.org,,Child Care Center,(828) 254-1043,Yes
11000750,CHILDCARE NETWORK # 176,443 WEAVERVILLE ROAD,ASHEVILLE,NC,28804,Buncombe,cni176@cnikids.com,,Child Care Center,(828) 658-0934,Yes
11000727,CHILDCARE NETWORK # 179,330 SARDIS ROAD,ASHEVILLE,NC,28806,Buncombe,cni179@cnikids.com,,Child Care Center,(828) 670-9892,Yes
1152012,CHILDREN'S CENTER AT GRACELYN,789A MERRIMON AVE,ASHEVILLE,NC,28804,Buncombe,childrenscentero@bellsouth.net,,Child Care Center,(828) 253-0542,Yes
1155069,CLYDE A. ERWIN CHILD CARE,60 LEES CREEK ROAD,ASHEVILLE,NC,28806,Buncombe,caitlin.gliedman@bcsemail.org,,Child Care Center,(828) 232-4263,Yes
11000914,CURTAIN CLIMBERS TOO,89 MCKINNISH COVE ROAD,ASHEVILLE,NC,28806,Buncombe,bccc32020@yahoo.com,,Child Care Center,(828) 254-4411,Yes
11000831,DISCOVERY MONTESSORI SCHOOL,104 PEACHTREE ROAD,ASHEVILLE,NC,28803,Buncombe,brookes@discoveryasheville.com,,Child Care Center,(828) 505-7920,No
11000719,EAST ASHEVILLE ACADEMY,4 BEVERLY ROAD,ASHEVILLE,NC,28805,Buncombe,eastashevilleacademy08@yahoo.com,,Child Care Center,(828) 299-1401,Yes
1155068,ELIADA CHILD DEVELOPMENT,2 COMPTON DRIVE,ASHEVILLE,NC,28806,Buncombe,treed@eliada.org,www.eliada.org,Child Care Center,(828) 259-5374,Yes
1155052,EMMANUEL LUTHERAN SCHOOL,51 WILBURN PLACE,ASHEVILLE,NC,28806,Buncombe,cmarino@elcsmail.org,,Child Care Center,(828) 281-8182,Yes
11000907,EVOLVE EARLY LEARNING,5 A WOODLAND DRIVE,ASHEVILLE,NC,28806,Buncombe,evolveearlylearning@gmail.com,,Child Care Center,(828) 367-5077,No
1151885,FIRST BAPTIST CHILD DEVELOPMENT CENTER,5 OAK STREET,ASHEVILLE,NC,28801,Buncombe,jbuchanan@fbca.net,,Child Care Center,(828) 252-3234,Yes
11000880,GROWING IN GRACE PRESCHOOL,48 WOODLAND HILLS ROAD,ASHEVILLE,NC,28804,Buncombe,admin@growingingracepreschool.org,,Child Care Center,(828) 658-0880,No
11000838,HALL FLETCHER PRE-K,60 RIDGELAWN ROAD,ASHEVILLE,NC,28806,Buncombe,susanna.smith@acsgmail.net,,Child Care Center,(828) 350-2924,No
11000840,HARMONY PRESCHOOL,1 FLOYD DRIVE,ASHEVILLE,NC,28803,Buncombe,amica@harmonyhomepreschool.com,www.harmonyhomepreschool.com,Child Care Center,(828) 216-6814,Yes
11000555,HAW CREEK ELEMENTARY SCHOOL HEAD START,21 TRINITY CHAPEL RD,ASHEVILLE,NC,28805,Buncombe,shawn.wolff@communityactionopportunities.org,,Child Care Center,(828) 299-0810,No
11000898,HAWTHORN MONTESSORI SCHOOL,871 RIVERSIDE DRIVE,ASHEVILLE,NC,28804,Buncombe,tori@hawthornmontessori.org,,Child Care Center,(410) 903-6714,No
1155002,HILLCREST HEAD START CENTER,100 ATKINSON STREET,ASHEVILLE,NC,28801,Buncombe,lorraine.riddle@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
1150844,IRENE WORTHAM EARLY LEARNING CENTER,916 WEST CHAPEL ROAD,ASHEVILLE,NC,28803,Buncombe,aspooner@iwcnc.org,ireneworthamcenter.org,Child Care Center,(828) 274-6066,Yes
11000862,ISAAC DICKSON PRE K,125 HILL STREET,ASHEVILLE,NC,28801,Buncombe,susanna.smith@acsgmail.net,,Child Care Center,(828) 350-2924,No
11000811,JOHNSTON ELEMENTARY HEAD START,230 JOHNSTON BLVD,ASHEVILLE,NC,28806,Buncombe,monica.mcleod@communityactionopportunities.org,,Child Care Center,(828) 250-0410,Yes
11000860,JONES PRE K,544 KIMBERLY AVENUE,ASHEVILLE,NC,28804,Buncombe,Susanna.Smith@acsgmail.net,,Child Care Center,(828) 350-2924,No
11000906,JULIA STREET MONTESSORI SCHOOL,15 JULIA STREET,ASHEVILLE,NC,28801,Buncombe,juliastreetmontessori@outlook.com,,Child Care Center,(828) 254-6014,No
11000825,KIDDIE ACADEMY OF ASHEVILLE,22 WALDEN RIDGE DRIVE,ASHEVILLE,NC,28803,Buncombe,asheville@kiddieacademy.net,www.kiddieacademy.com/asheville,Child Care Center,(828) 309-0949,No
11000766,LIVING SAVIOR PRESCHOOL,301 OVERLOOK ROAD,ASHEVILLE,NC,28803,Buncombe,lspreschool@gmail.com,,Child Care Center,(828) 650-0404,No
11000923,LUCY S. HERRING PRE-K,98 SULPHUR SPRINGS RD,ASHEVILLE,NC,28806,Buncombe,susanna.smith@acsgmail.net,,Child Care Center,(828) 350-2924,No
11000892,MISSION HEALTH CHILD CARE DEVELOPMENT CENTER,20 STERLING STREET,ASHEVILLE,NC,28803,Buncombe,Jodi.York@HCAHealthcare.com,,Child Care Center,(828) 213-9900,Yes
11000924,"MONTESSORI LEARNING COMMUNITY OF ASHEVILLE, EAST",15 OVERBROOK PL,ASHEVILLE,NC,28805,Buncombe,director.mlcasheville@gmail.com,,Child Care Center,(828) 216-6794,No
11000885,"MONTESSORI LEARNING COMMUNITY OF ASHEVILLE, INC.",1 SCHOOL ROAD,ASHEVILLE,NC,28806,Buncombe,director.mlcasheville@gmail.com,,Child Care Center,(828) 259-9880,Yes
1155033,MT. CARMEL CHILD ENRICHMENT CENTER,201 MOUNT CARMEL ROAD,ASHEVILLE,NC,28806,Buncombe,mtcarmelcec@gmail.com,,Child Care Center,(828) 254-1021,Yes
1159001,NAZARENE CHRISTIAN,385 HAZEL MILL ROAD,ASHEVILLE,NC,28806,Buncombe,school@ashnaz.org,,Child Care Center,(828) 252-9713,Yes
11000904,OAKLEY ELEMENTARY SCHOOL HEAD START,753 FAIRVIEW RD,ASHEVILLE,NC,28803,Buncombe,lorraine.riddle@communityactionopportunities.org,,Child Care Center,(828) 274-7515,No
11000707,ODYSSEY COMMUNITY SCHOOL,90 ZILLICOA STREET,ASHEVILLE,NC,28804,Buncombe,hdror@odysseycommunity.org,,Child Care Center,(828) 259-3653,Yes
1152301,PISGAH VIEW HEAD START,27 CORDOVA STREET,ASHEVILLE,NC,28806,Buncombe,lorraine.metcalf@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
11000357,RAINBOW COMMUNITY SCHOOL,574 HAYWOOD RD,ASHEVILLE,NC,28806,Buncombe,kate.brantley@rainbowlearning.org,,Child Care Center,(828) 258-9264,Yes
11000587,"REGENT PARK EARLY CHILDHOOD DEVELOPMENT CENTER, IN",20 REGENT PARK BLVD,ASHEVILLE,NC,28806,Buncombe,amy@rpbaby.com,www.rpbaby.com,Child Care Center,(828) 252-2424,Yes
11000385,SAND HILL-VENABLE ELEMENTARY HEAD START,154 SAND HILL SCHOOL RD,ASHEVILLE,NC,28806,Buncombe,tami.threats@communityactionopportunities.org,,Child Care Center,(828) 253-2791,No
11000480,SAND'S CHILD CARE,16 EAST LANE,ASHEVILLE,NC,28801,Buncombe,sandrachappell823@gmail.com,,Family Child Care Home,(828) 254-3656,Yes
11000877,SHEMA,30 TALMADGE COURT,ASHEVILLE,NC,28806,Buncombe,velazcoq40@gmail.com,,Family Child Care Home,(828) 273-9067,No
11000934,SPANISH ACADEMY OF ASHEVILLE,11 ROCKET DRIVE,ASHEVILLE,NC,28803,Buncombe,salome.loomis@spanishacademyofasheville.com,https://www.spanishacademyofasheville.com/,Child Care Center,(828) 333-4433,No
11000820,SPANISH FOR KIDS PRESCHOOL,29 SHELBY ROAD,ASHEVILLE,NC,28806,Buncombe,spanishforkidspreschool@hotmail.com,,Family Child Care Home,(828) 318-3847,Yes
1155147,T.C. ROBERSON CHILD DEV. CENTER,250 OVERLOOK RD,ASHEVILLE,NC,28803,Buncombe,Amy.Motley@bcsemail.org,,Child Care Center,(828) 654-1765,Yes
11000818,"THE ACADEMY OF ASHEVILLE, INC.",1709 HENDERSONVILLE ROAD,ASHEVILLE,NC,28803,Buncombe,academyjenny@gmail.com,theacademyofasheville.com,Child Care Center,(828) 277-0062,No
11000828,THE CHRISTINE AVERY LEARNING CENTER,135 HILL STREET,ASHEVILLE,NC,28801,Buncombe,avery.learningcenter@gmail.com,,Child Care Center,(828) 232-7433,Yes
11000377,THE LONNIE D BURTON CHILD DEVELOPMENT CTR,59 GASTON STREET,ASHEVILLE,NC,28801,Buncombe,Tami.Threats@communityactionopportunities.org,,Child Care Center,(828) 252-2495,Yes
11000456,VERNER,2586 RICEVILLE RD,ASHEVILLE,NC,28805,Buncombe,skelley@verneremail.org,,Child Care Center,(828) 298-0808,Yes
11000931,VERNER CENTRAL CENTER FOR EARLY LEARNING,566 N LOUISIANA AVE,ASHEVILLE,NC,28806,Buncombe,aparks@verneremail.org,,Child Care Center,(828) 348-7540,Yes
11000741,WEST ASHEVILLE ACADEMY,17 BROWNWOOD AVENUE,ASHEVILLE,NC,28806,Buncombe,westashevilleacademy08@yahoo.com,,Child Care Center,(828) 505-0079,Yes
11000085,WEST ASHEVILLE BAPTIST EARLY LEARNING CENTER,926 HAYWOOD ROAD,ASHEVILLE,NC,28806,Buncombe,pwhite@westashevillebaptist.org,,Child Care Center,(828) 253-3356,Yes
11000390,WW ESTES ELEMENTARY SCHOOL HEAD START,275 OVERLOOK RD,ASHEVILLE,NC,28803,Buncombe,shawn.wolff@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
11000679,YMCA CHARLES BELL AFTERSCHOOL,90 MAPLE SPRINGS ROAD,ASHEVILLE,NC,28805,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 585-4016,Yes
11000685,YMCA HAW CREEK AFTERSCHOOL,21 TRINITY CHAPEL ROAD,ASHEVILLE,NC,28805,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 585-4016,Yes
11000935,YMCA JOHNSTON AFTERSCHOOL,230 JOHNSTON BLVD,ASHEVILLE,NC,28806,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 775-7083,No
11000676,YMCA OAKLEY AFTERSCHOOL,753 FAIRVIEW ROAD,ASHEVILLE,NC,28803,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 585-4016,Yes
11000688,YMCA SANDHILL-VENABLE AFTERSCHOOL,154 SANDHILL SCHOOL ROAD,ASHEVILLE,NC,28806,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 585-4016,Yes
11000684,YMCA W.W. ESTES AFTERSCHOOL,275 OVERLOOK ROAD,ASHEVILLE,NC,28803,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 775-7096,Yes
11000686,YMCA WEST BUNCOMBE AFTERSCHOOL,175 ERWIN HILLS ROAD,ASHEVILLE,NC,28806,Buncombe,wdeter@ymcawnc.org,,Child Care Center,(828) 585-4016,Yes
11000405,YWCA OF ASHEVILLE EARLY LEARNING PROGRAM,185 S FRENCH BROAD AVE,ASHEVILLE,NC,28801,Buncombe,amieris.lavender@ywcaofasheville.org,,Child Care Center,(828) 254-7206,Yes
16000178,ATLANTIC ELEMENTARY SCHOOL PRE-K,151 SCHOOL DRIVE,ATLANTIC,NC,28511,Carteret,greg.guthrie@carteretk12.org,,Child Care Center,(252) 225-3961,No
8000009,CHARITY'S EDUCATIONAL CENTER,1834 NC HWY 305,AULANDER,NC,27805,Bertie,cdorothy57@gmail.com,,Child Care Center,(252) 345-1004,Yes
7000191,LION KINGDOM,3085 WEST ROAD,AURORA,NC,27806,Beaufort,bilallion@aol.com,,Family Child Care Home,(252) 322-5153,Yes
82000262,CLEMENT ELEMENTARY SCHOOL,3220 MAXWELL RD,AUTRYVILLE,NC,28318,Sampson,jmullins@sampson.k12.nc.us,,Child Care Center,(910) 567-2112,No
74000747,AYDEN ELEMENTARY PRE-K,187 THIRD STREET,AYDEN,NC,28513,Pitt,MooreC2@pitt.k12.nc.us,,Child Care Center,(252) 746-2121,No
74000848,AYDEN HEAD START CENTER,262 THIRD STREET,AYDEN,NC,28513,Pitt,Zantra.Best@eicca.org,,Child Care Center,(252) 746-0434,Yes
74000466,BASIC BEGINNINGS CHILD CARE,5677 MARVIN TAYLOR ROAD,AYDEN,NC,28513,Pitt,sandrajrouse@yahoo.com,,Family Child Care Home,(252) 524-5894,No
7405138,ELAINE'S HOME DAY CARE,252 W 8TH STREET,AYDEN,NC,28513,Pitt,elainemclawhorn@yahoo.com,,Family Child Care Home,(252) 227-1277,No
74000900,GENERATIONS ACADEMY LLC,4257 EAST AVENUE,AYDEN,NC,28513,Pitt,generationsacademy101@gmail.com,,Child Care Center,(252) 375-1157,Yes
74000836,"KIDS & COMPANY CHILDCARE CENTER OF LEE STREET, INC",3873 LEE STREET,AYDEN,NC,28513,Pitt,gy10552@aol.com,,Child Care Center,(252) 746-5260,Yes
32001554,MANGUM SAC CLUB,9008 QUAIL ROOST ROAD,BAHAMA,NC,27503,Durham,tracey.super@dpsnc.net,dpsnc.net,Child Care Center,(919) 287-5684,Yes
64000307,BAILEY ELEMENTARY SCHOOL,6288 PINE STREET,BAILEY,NC,27807,Nash,JHMehus@nrms.k12.nc.us,,Child Care Center,(252) 235-5205,No
64000091,ECMHSP BAILEY EDUCATIONAL CAMPUS,4562 US HWY 264 ALT,BAILEY,NC,27807,Nash,mowens@ecmhsp.org,,Child Care Center,(252) 235-2503,No
61000057,INTERMOUNTAIN CHILDREN'S PLACE,6342 HWY 226S,BAKERSVILLE,NC,28705,Mitchell,icpheadstart6342@gmail.com,,Child Care Center,(828) 537-0263,No
61000060,ROAN VIEW CHILD DEVELOPMENT CENTER,301 LONGVIEW DRIVE,BAKERSVILLE,NC,28705,Mitchell,roanviewcdc@gmail.com,,Child Care Center,(828) 688-2403,Yes
6000076,BANNER ELK PRE-KINDERGARTEN,155 ORCHARD LANE,BANNER ELK,NC,28604,Avery,indybrigman@averyschools.net,www.averyschools.net,Child Care Center,(828) 737-5700,Yes
6000084,HOLSTON CAMP PRESCHOOL,6993 HICKORY NUT GAP RD,BANNER ELK,NC,28604,Avery,info@holstoncenter.org,https://holstoncenter.org/home/preschool/,Child Care Center,(828) 898-1990,No
6000079,LITTLEFACES CHILDCARE CENTER LLC,201 BANNER CREEK ROAD,BANNER ELK,NC,28604,Avery,jjlittlefaces@yahoo.com,,Child Care Center,(828) 898-2151,Yes
27000048,CENTRAL ELEMENTARY PRESCHOOL,504 SHORTCUT ROAD,BARCO,NC,27917,Currituck,rpalumbo@currituck.k12.nc.us,,Child Care Center,(252) 453-0010,No
27000123,CURRITUCK COUNTY HEAD START,494 SHORTCUT ROAD,BARCO,NC,27917,Currituck,una.brown@eicca.org,,Child Care Center,(252) 789-1183,No
11000394,BARNARDSVILLE SCHOOL HEAD START,20 HILLCREST DR,BARNARDSVILLE,NC,28709,Buncombe,lorraine.riddle@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
33000362,COKER WIMBERLY ELEMENTARY SCHOOL,1619 NC HIGHWAY 97,BATTLEBORO,NC,27809,Edgecombe,bbatts@ecps.nc,,Child Care Center,(252) 823-4446,No
33000120,J & J CHILD CARE HOME,5120 GAINOR AVE,BATTLEBORO,NC,27809,Edgecombe,he5120tor@aol.com,,Child Care Center,(252) 973-1694,Yes
33000274,LITTLE GROWN-UPS CHILD CARE CENTER,2099 NC HIGHWAY 97 WEST,BATTLEBORO,NC,27809,Edgecombe,Lgccc1@yahoo.com,,Child Care Center,(252) 823-1929,Yes
64000193,NEW BEGINNINGS CHRISTIAN DAYCARE,8033 LASSITER STREET,BATTLEBORO,NC,27809,Nash,rayford4harris@yahoo.com,,Family Child Care Home,(252) 977-1109,Yes
64000275,SHINING STAR,5648 HWY 48,BATTLEBORO,NC,27809,Nash,misssy2@aol.com,,Child Care Center,(252) 442-0425,Yes
69000083,PAMLICO COUNTY PRIMARY PRESCHOOL,323 NEAL'S CREEK ROAD,BAYBORO,NC,28515,Pamlico,crystaldixon@pamlicoschools.org,,Child Care Center,(252) 745-3404,No
69000077,SMILIN' FACES CHILD CARE,14178 HWY 55 EAST,BAYBORO,NC,28515,Pamlico,jenniferspain9@gmail.com,,Child Care Center,(252) 745-5092,Yes
19000231,CREATIVE CARE CHILD CARE,8831 US HWY 421,BEAR CREEK,NC,27207,Chatham,felisasipe101@gmail.com,,Family Child Care Home,(919) 548-5919,No
19000243,LISA'S MUNCHKINLAND,127 JOHN ROUTH DRIVE,BEAR CREEK,NC,27207,Chatham,ljaacox@yahoo.com,,Family Child Care Home,(919) 548-6233,No
1659000,ANN STREET UNITED METH. CHURCH DAY SCHOOL,500 ANN ST,BEAUFORT,NC,28516,Carteret,annstreetpreschool@gmail.com,,Child Care Center,(252) 728-5411,No
16000120,BEAUFORT CHILD DEVELOPMENT CENTER,201 PROFESSIONAL PARK DRIVE,BEAUFORT,NC,28516,Carteret,maria.ward@coastalca.org,www.coastalcommunityaction.com,Child Care Center,(252) 728-2786,Yes
16000135,BEAUFORT ELEMENTARY PRESCHOOL,110 CARRAWAY DRIVE,BEAUFORT,NC,28516,Carteret,karen.wood@carteretk12.org,,Child Care Center,(252) 728-3316,No
16000205,NEW GENERATION CHILD CARE CENTER,103 FAIRVIEW DRIVE,BEAUFORT,NC,28516,Carteret,tcrooms123110@gmail.com,,Child Care Center,(252) 728-0502,Yes
7000083,PUNGO CHRISTIAN ACADEMY CHILD CARE CENTER,983 WEST MAIN STREET,BELHAVEN,NC,27810,Beaufort,t.dunbar@pungochristianacademy.com,,Child Care Center,(252) 943-2678,No
7000121,TOTSLAND PRESCHOOL,644 WEST OLD COUNTY ROAD,BELHAVEN,NC,27810,Beaufort,vwhitney@embarqmail.com,,Child Care Center,(252) 943-3980,Yes
74000439,POSSESSING THE KEYS OF THE KINGDOM DAY CARE II,2657 RAILROAD STREET,BELLARTHUR,NC,27811,Pitt,lmblewis@msn.com,,Child Care Center,(252) 830-4088,Yes
74000294,POSSESSING THE KEYS TO THE KINGDOM DAYCARE,2659 RAILROAD STREET,BELLARTHUR,NC,27811,Pitt,lmblewis@msn.com,,Child Care Center,(252) 830-4088,Yes
36000508,"ALL ABOUT ME LEARNING CENTER, LLC #1",303 FERSTL AVENUE,BELMONT,NC,28012,Gaston,allaboutmelearningcenter1@gmail.com,,Child Care Center,(704) 827-8046,Yes
36000369,CHILDCARE NETWORK #144,310 RL STOWE RD,BELMONT,NC,28012,Gaston,cni144@childcarenetwork.com,,Child Care Center,(704) 825-5112,Yes
3655227,FIRST PRESBYTERIAN DAY SCHOOL,102 SOUTH CENTRAL AVENUE,BELMONT,NC,28012,Gaston,twalker@fpc-belmont.org,,Child Care Center,(704) 825-8225,Yes
3655054,FIRST UNITED METHODIST DAY CARE CENTER,807 SOUTH POINT ROAD,BELMONT,NC,28012,Gaston,linda@fumcbelmont.org,,Child Care Center,(704) 825-4634,No
36000603,LITTLE EINSTEINS PRESCHOOL ACADEMY,419 CHERRY STREET,BELMONT,NC,28012,Gaston,littleeinsteins@bellsouth.net,,Child Care Center,(704) 215-3584,Yes
36000327,LOVE 4 KIDZ CHILD CARE CENTER,306 PEARL BEATTY ROAD,BELMONT,NC,28012,Gaston,lesliefay777@aol.com,,Child Care Center,(704) 827-6500,Yes
36000453,"NEWBRIDGE CHILDREN'S ACADEMY, LLC",201 S CENTRAL AVENUE,BELMONT,NC,28012,Gaston,ahommell@yahoo.com,,Child Care Center,(704) 829-7400,No
36000364,NORTH BELMONT ELEMENTARY PRE-KINDERGARTEN PROGRAM,210 SCHOOL STREET,BELMONT,NC,28012,Gaston,dkmurphy@gaston.k12.nc.us,,Child Care Center,(704) 827-4043,No
36000548,PRESCHOOL CONNECTION LEARNING ACADEMY,102 GLENWAY STREET,BELMONT,NC,28012,Gaston,kathyb@preschoolconnectioninc.com,,Child Care Center,(704) 829-8222,Yes
36000267,"PRESCHOOL CONNECTION, INC.",301 BEATTY ROAD,BELMONT,NC,28012,Gaston,angelapreschool3@gmail.com,,Child Care Center,(704) 827-5525,Yes
36000629,THE LEARNING EXPERIENCE,2016 MIDDLETON FARM DR,BELMONT,NC,28012,Gaston,belmont@tlechildcare.com,,Child Care Center,(704) 829-3095,No
19000192,BENNETT PRESCHOOL,61 RANDOLPH ST,BENNETT,NC,27208,Chatham,ceking@chatham.k12.nc.us,,Child Care Center,(336) 581-3586,Yes
51000557,BENSON ELEMENTARY SCHOOL,2040 NC HIGHWAY 50 N,BENSON,NC,27504,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 894-4233,No
51000863,BENSON HEAD START,221 W HILL STREET,BENSON,NC,27504,Johnston,elainelangdon@yahoo.com,,Child Care Center,(919) 207-0388,No
51000880,CHILDCARE NETWORK #320,143 PATSY STREET,BENSON,NC,27504,Johnston,cni320@childcarenetwork.com,,Child Care Center,(919) 701-4465,Yes
51000575,CIRCLE OF CHILDREN ACADEMY,106 EAST KING CIRCLE,BENSON,NC,27504,Johnston,nelsonmelissa27@outlook.com,,Family Child Care Home,(919) 894-8069,Yes
51000776,IMAGINATION LEARNING CENTER INC.,1235 SANDERS RD,BENSON,NC,27504,Johnston,brae227@yahoo.com,,Child Care Center,(919) 934-1833,Yes
51000762,MEADOW SCHOOL,7507 NC HWY 50 SOUTH,BENSON,NC,27504,Johnston,faithjackson@johnston.k12.nc.us,,Child Care Center,(919) 894-4226,No
51000408,TENDER LOVING DAY CARE I,207 KENNEDY CIRCLE,BENSON,NC,27504,Johnston,tenderlovingdaycare65@gmail.com,,Child Care Center,(919) 894-2208,Yes
51000304,TWO BY TWO DAY CARE DEVELOPMENT CENTER,2027 BENSON HARDEE ROAD,BENSON,NC,27504,Johnston,amesser2@gmail.com,,Child Care Center,(919) 894-5510,Yes
51000540,TWO BY TWO LEAP AND GROW DAYCARE DEVELOPMENT CENTE,709 SOUTH MARKET STREET,BENSON,NC,27504,Johnston,conniebeasley67@yahoo.com,,Child Care Center,(919) 207-3764,Yes
51000719,WELCOME FRIENDS CHILD CARE CENTER,705 N WALL STREET,BENSON,NC,27504,Johnston,deborahsbarefoot@yahoo.com,,Child Care Center,(919) 894-1902,Yes
30000059,A CHILD'S WORLD LEARNING CENTER BERMUDA RUN,126 COMMERCE DR,BERMUDA RUN,NC,27006,Davie,yshekia@achildsworldnc.com,,Child Care Center,(336) 940-3975,Yes
36000362,BESSEMER CITY PRIMARY PRE-KINDERGARTEN PROGRAM,1320 NORTH 12TH STREET,BESSEMER CITY,NC,28016,Gaston,dkmurphy@gaston.k12.nc.us,,Child Care Center,(704) 629-4181,No
36000181,CLINE LEARNING CENTER OF DALLAS,4334 DALLAS CHERRYVILLE HWY,BESSEMER CITY,NC,28016,Gaston,clinedallascherryville@gmail.com,,Child Care Center,(704) 922-9799,Yes
36000291,CLINE LEARNING CENTER OF DALLAS III,4338 DALLAS CHERRYVILLE HWY,BESSEMER CITY,NC,28016,Gaston,clinedallascherryville@gmail.com,,Child Care Center,(704) 922-9799,Yes
36000568,COMMUNITY CHRISTIAN ACADEMY,616 ATHENIA PLACE,BESSEMER CITY,NC,28016,Gaston,ccabessemercity@gmail.com,,Child Care Center,(704) 629-2391,No
3655203,SUSIE'S DAY CARE,220 WEST ALABAMA AVE,BESSEMER CITY,NC,28016,Gaston,susiesdaycare@bellsouth.net,,Child Care Center,(704) 629-4386,Yes
36000365,TRYON ELEMENTARY PRE-KINDERGARTEN PROGRAM,2620 TRYON COURTHOUSE ROAD,BESSEMER CITY,NC,28016,Gaston,dkmurphy@gaston.k12.nc.us,,Child Care Center,(704) 629-2942,No
74000762,BETHEL ELEMENTARY PRE-K,152 EAST WASHINGTON STREET,BETHEL,NC,27812,Pitt,moorec2@pitt.k12.nc.us,,Child Care Center,(252) 825-3801,No
74000140,DOWN HOME CHILD CARE,269 ALEXANDER BROWN ROAD,BETHEL,NC,27812,Pitt,downhomechildcare2@yahoo.com,,Child Care Center,(252) 825-1595,Yes
74000781,HEAVENLY DAYS CHILDCARE HOME,7300 MAIN STREET,BETHEL,NC,27812,Pitt,heavenlydayscch@gmail.com,,Family Child Care Home,(252) 717-8744,Yes
74000324,MY KIND OF PLACE FAMILY CHILDCARE,266 ALEXANDER BROWN RD,BETHEL,NC,27812,Pitt,jackie47@centurylink.net,,Family Child Care Home,(252) 825-2102,Yes
74000215,THE PROMISED LEARNING CENTER,7144 SOUTH MAIN ST,BETHEL,NC,27812,Pitt,promisedlearning@yahoo.com,,Child Care Center,(252) 825-0711,Yes
31000232,BEULAVILLE PRE-KINDERGARTEN CENTER,142 LYMAN RD,BEULAVILLE,NC,28518,Duplin,Jgoldsby@duplinschools.net,,Child Care Center,(910) 298-6020,No
31000228,GREEN ACRES ACADEMY,109 S GRANT STREET,BEULAVILLE,NC,28518,Duplin,thigpensloveduke@yahoo.com,,Child Care Center,(910) 375-8028,Yes
31000207,ONCE UPON A TIME,406 SOUTH JACKSON ST,BEULAVILLE,NC,28518,Duplin,bamsgirl2000@gmail.com,,Child Care Center,(910) 298-5070,Yes
31000243,RAINBOW WORLD CHILD CARE,204 WAGON FORD RD,BEULAVILLE,NC,28518,Duplin,simonandbecky@icloud.com,,Child Care Center,(910) 298-5296,Yes
31000239,TAILORED LEARNING CENTER II,800 HALLSVILLE RD,BEULAVILLE,NC,28518,Duplin,lstokes12@embarqmail.com,,Child Care Center,(910) 298-4339,Yes
31000132,ZAN'S PLAY-N-LEARN,339 DURWOOD EVANS ROAD,BEULAVILLE,NC,28518,Duplin,chnzannette@aol.com,,Family Child Care Home,(910) 298-2199,Yes
62000069,GREEN RIDGE ELEMENTARY PRE-K,129 MCCASKILL ROAD,BISCOE,NC,27209,Montgomery,erin.west@montgomery.K12.nc.us,,Child Care Center,(910) 428-4196,No
62000061,KOUNTRY KIDS LEARNING CENTER,304 BROOKS STREET,BISCOE,NC,27209,Montgomery,sassyleigh75@gmail.com,,Child Care Center,(910) 975-2910,Yes
98000120,"ABC ACADEMY OF BLACK CREEK, INC.",112 CHURCH STREET,BLACK CREEK,NC,27813,Wilson,abcacademy1203@gmail.com,,Child Care Center,(252) 243-2315,Yes
11000858,BLACK MOUNTAIN MONTESSORI,101 CARVER AVENUE,BLACK MOUNTAIN,NC,28711,Buncombe,erin@swanmont.org,swanmont.org,Child Care Center,(828) 669-8571,No
11000514,BLACK MOUNTAIN PRIMARY SCHOOL HEAD START,301 EAST STATE ST,BLACK MOUNTAIN,NC,28711,Buncombe,shawn.wolff@communityactionopportunities.org,,Child Care Center,(828) 252-2495,No
11000917,DONALD S COLLINS EARLY LEARNING CENTER,120 WEST STREET,BLACK MOUNTAIN,NC,28711,Buncombe,director.collinselc@gmail.com,,Child Care Center,(828) 669-6617,Yes
11000879,KATHY'S KIDDIELAND,410 EAST STATE STREET,BLACK MOUNTAIN,NC,28711,Buncombe,ktolar@charter.net,,Child Care Center,(828) 357-5674,Yes
